stageId,roundId,gameId,message,speaker_nickname,timestamp,task,complexity,playerCount,score,speed,efficiency,raw_duration_min,default_duration_min,birth_year_mean,birth_year_std,CRT_mean,CRT_std,income_max_mean,income_max_std,income_min_mean,income_min_std,IRCS_GS_mean,IRCS_GS_std,IRCS_GV_mean,IRCS_GV_std,IRCS_IB_mean,IRCS_IB_std,IRCS_IR_mean,IRCS_IR_std,IRCS_IV_mean,IRCS_IV_std,IRCS_RS_mean,IRCS_RS_std,political_fiscal_mean,political_fiscal_std,political_social_mean,political_social_std,RME_mean,RME_std,country_mean,country_std,education_level_mean,education_level_std,gender_mean,gender_std,marital_status_mean,marital_status_std,political_party_mean,political_party_std,race_mean,race_std,conversation_num,message_lower_with_punc,positive_bert,negative_bert,neutral_bert,num_words,num_chars,num_messages,info_exchange_zscore_chats,info_exchange_zscore_conversation,discrepancies_lexical_per_100,hear_lexical_per_100,home_lexical_per_100,conjunction_lexical_per_100,certainty_lexical_per_100,inclusive_lexical_per_100,bio_lexical_per_100,achievement_lexical_per_100,adverbs_lexical_per_100,anxiety_lexical_per_100,third_person_lexical_per_100,negation_lexical_per_100,swear_lexical_per_100,death_lexical_per_100,health_lexical_per_100,see_lexical_per_100,body_lexical_per_100,family_lexical_per_100,negative_affect_lexical_per_100,quantifier_lexical_per_100,positive_affect_lexical_per_100,insight_lexical_per_100,humans_lexical_per_100,present_tense_lexical_per_100,future_tense_lexical_per_100,past_tense_lexical_per_100,relative_lexical_per_100,sexual_lexical_per_100,inhibition_lexical_per_100,sadness_lexical_per_100,social_lexical_per_100,indefinite_pronoun_lexical_per_100,religion_lexical_per_100,work_lexical_per_100,money_lexical_per_100,causation_lexical_per_100,anger_lexical_per_100,first_person_singular_lexical_per_100,feel_lexical_per_100,tentativeness_lexical_per_100,exclusive_lexical_per_100,verbs_lexical_per_100,friends_lexical_per_100,article_lexical_per_100,argue_lexical_per_100,auxiliary_verbs_lexical_per_100,cognitive_mech_lexical_per_100,preposition_lexical_per_100,first_person_plural_lexical_per_100,percept_lexical_per_100,second_person_lexical_per_100,positive_words_lexical_per_100,first_person_lexical_per_100,nltk_english_stopwords_lexical_per_100,hedge_words_lexical_per_100,num_question_naive,NTRI,word_TTR,first_pronouns_proportion,function_word_accommodation,content_word_accommodation,mimicry_bert,moving_mimicry,hedge_naive,textblob_subjectivity,textblob_polarity,positivity_zscore_chats,positivity_zscore_conversation,dale_chall_score,dale_chall_classification,time_diff,please,please_start,hashedge,indirect_btw,hedges,factuality,deference,gratitude,apologizing,1st_person_pl,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_greeting,direct_question,direct_start,haspositive,hasnegative,subjunctive,indicative,forward_flow,certainty_rocklage
87EFRC2A24ahmfuLT,5e3EY9MRtGA5gkWX3,MTs84jSRhcj2DPQ9d,i hope so i have to pull a dolphin soon,tGEPpZhp4gtG6hDZX,2023-09-01 18:35:53.832000+00:00,Writing Story,Medium,6,100.0,27.866573778087407,2786.657377808741,3.606683333333333,5,1982.1666666666667,13.963046467969209,0.503968253968254,0.3783891944335839,99999.0,30618.621784789728,83333.33333333333,37638.63263545405,4.666666666666667,1.114300976696452,4.466666666666667,1.5422926656982672,5.25,0.9354143466934852,5.611111111111112,0.8541836041681152,4.666666666666667,1.505545305418162,5.777777777777776,0.9981464302878068,0.6,0.2190890230020664,0.5,0.2449489742783178,22.166666666666668,7.985403350280227,1.0,0.0,4.166666666666667,0.752772652709081,0.5,0.5477225575051662,0.8333333333333334,0.408248290463863,1.1666666666666667,0.752772652709081,0.3333333333333333,0.5163977794943223,87EFRC2A24ahmfuLT,"i hope so, i have to pull a dolphin soon",0.69401604,0.054389354,0.25159457,10,39,1,0.43593435316396634,0.7071067811865475,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.02,0.0,0.01,0.01,0.01,0.01,0.01,0.0,0.0,0.0,0.01,0.02,0.060000000000000005,0.0,0,0,0.9,0.2,0,0.0,0.09444064891717824,0.09444064891717824,0,0.0,0.0,1.879513632400043,0.5486322957524341,0.496,easy,24.714,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.09444064891717824,4.5
87EFRC2A24ahmfuLT,5e3EY9MRtGA5gkWX3,MTs84jSRhcj2DPQ9d,sounds good,Ye93dGGmFAA8fNdX8,2023-09-01 18:37:08.525000+00:00,Writing Story,Medium,6,100.0,27.866573778087407,2786.657377808741,3.606683333333333,5,1982.1666666666667,13.963046467969209,0.503968253968254,0.3783891944335839,99999.0,30618.621784789728,83333.33333333333,37638.63263545405,4.666666666666667,1.114300976696452,4.466666666666667,1.5422926656982672,5.25,0.9354143466934852,5.611111111111112,0.8541836041681152,4.666666666666667,1.505545305418162,5.777777777777776,0.9981464302878068,0.6,0.2190890230020664,0.5,0.2449489742783178,22.166666666666668,7.985403350280227,1.0,0.0,4.166666666666667,0.752772652709081,0.5,0.5477225575051662,0.8333333333333334,0.408248290463863,1.1666666666666667,0.752772652709081,0.3333333333333333,0.5163977794943223,87EFRC2A24ahmfuLT,sounds good,0.7960279,0.019952452,0.18401967,2,11,1,-0.5576368499282773,-1.414213562373095,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.18293229505530703,0.13868647198624262,0,0.6000000000000001,0.7,2.2975520656229356,0.8545115418280447,0.0992,easy,74.693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1756849630872911,6.5
8wi4gPhCXp7qD5R6k,MHLf4XcPqJSzh9AKi,83NnEq9ptexzovh69,wait were being scored on the chat and how we come to the agreed on decision,TJgo7GwisniQosLgD,2023-08-18 15:28:27.529000+00:00,Moral Reasoning,Medium,3,0.0,0.0003333322222259,0.0,5.0168333333333335,5,1301.6666666666667,1126.4108190768293,0.4365079365079367,0.3691116175947135,89999.0,65574.38524302,61666.666666666664,46457.86621588785,5.0,0.25,3.9333333333333336,0.702376916856849,5.666666666666667,1.1814539065631522,6.2222222222222205,0.8388704928078625,2.3333333333333335,0.5773502691896257,5.61111111111111,1.1344765475923424,0.4666666666666666,0.3055050463303894,0.4666666666666666,0.3055050463303894,29.0,2.0,0.6666666666666666,0.5773502691896258,2.6666666666666665,2.5166114784235836,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,1.0,0.0,8wi4gPhCXp7qD5R6k,"wait, we're being scored on the chat and how we come to the agreed on decision",0.03156177,0.036480747,0.9319575,16,76,1,1.595100756771584,-0.46291004988627577,0.0,0.0,0.0,0.02,0.0,0.03,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.01,0.03,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.02,0.01,0.02,0.06,0.03,0.01,0.0,0.0,0.0,0.01,0.09999999999999999,0.0,0,0,0.875,0.0625,0,0.0,0.0,0.0,0,0.0,0.0,-0.8351839048531231,1.4029570973833276,0.7936,easy,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,7.4399999999999995
8wi4gPhCXp7qD5R6k,MHLf4XcPqJSzh9AKi,83NnEq9ptexzovh69,i think the mother needs to find another date,xnQWGtRDT2TbBMggN,2023-08-18 15:28:30.232000+00:00,Moral Reasoning,Medium,3,0.0,0.0003333322222259,0.0,5.0168333333333335,5,1301.6666666666667,1126.4108190768293,0.4365079365079367,0.3691116175947135,89999.0,65574.38524302,61666.666666666664,46457.86621588785,5.0,0.25,3.9333333333333336,0.702376916856849,5.666666666666667,1.1814539065631522,6.2222222222222205,0.8388704928078625,2.3333333333333335,0.5773502691896257,5.61111111111111,1.1344765475923424,0.4666666666666666,0.3055050463303894,0.4666666666666666,0.3055050463303894,29.0,2.0,0.6666666666666666,0.5773502691896258,2.6666666666666665,2.5166114784235836,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,1.0,0.0,8wi4gPhCXp7qD5R6k,i think the mother needs to find another date,0.010254006,0.6550308,0.3347152,9,45,1,0.43593435316396634,-0.9258200997725515,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.0,0.01,0.0,0.0,0.03,0.01,0.0,0.0,0.0,0.0,0.01,0.03,0.0,0,0,1.0,0.1111111111111111,2,0.0,0.044847366663152345,0.044847366663152345,0,0.0,0.0,-0.9225018331610978,-0.5472594280343636,0.44639999999999996,easy,2.703,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.044847366663152345,4.28
8wi4gPhCXp7qD5R6k,MHLf4XcPqJSzh9AKi,83NnEq9ptexzovh69,i have to say that his father is being stubborn and childish its there son and their decision no one else has a say in this and his wife is right it will only confuse the child as he gets older its pretty odd,TJgo7GwisniQosLgD,2023-08-18 15:30:53.264000+00:00,Moral Reasoning,Medium,3,0.0,0.0003333322222259,0.0,5.0168333333333335,5,1301.6666666666667,1126.4108190768293,0.4365079365079367,0.3691116175947135,89999.0,65574.38524302,61666.666666666664,46457.86621588785,5.0,0.25,3.9333333333333336,0.702376916856849,5.666666666666667,1.1814539065631522,6.2222222222222205,0.8388704928078625,2.3333333333333335,0.5773502691896257,5.61111111111111,1.1344765475923424,0.4666666666666666,0.3055050463303894,0.4666666666666666,0.3055050463303894,29.0,2.0,0.6666666666666666,0.5773502691896258,2.6666666666666665,2.5166114784235836,0.6666666666666666,0.5773502691896258,1.0,0.0,1.0,1.0,1.0,0.0,8wi4gPhCXp7qD5R6k,i have to say that his father is being stubborn and childish. it's there son and their decision. no one else has a say in this and his wife is right. it will only confuse the child as he gets older. it's pretty odd.,0.0068840575,0.86454934,0.12856665,44,208,1,6.231766371202055,1.3887301496588274,0.0,0.02,0.0,0.04,0.0,0.030000000000000002,0.0,0.0,0.02,0.01,0.030000000000000002,0.01,0.0,0.0,0.0,0.0,0.0,0.030000000000000002,0.0,0.01,0.01,0.01,0.01,0.05,0.01,0.0,0.030000000000000002,0.0,0.01,0.0,0.1,0.05,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.02,0.0,0.06999999999999999,0.0,0.02,0.04,0.060000000000000005,0.06999999999999999,0.030000000000000002,0.0,0.02,0.0,0.030000000000000002,0.01,0.27,0.0,0,0,0.8636363636363636,0.022727272727272728,2,0.021739130434782608,0.28440779957408113,0.16462758311861675,0,0.6531746031746032,0.055952380952380955,-0.9363116783201003,-0.8556976693489642,2.1824,easy,143.032,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.3452240711584684,7.53
98Qj2otg5YARvkRrX,3qNd2wjxfxJoF7Cvh,C2Arg4brSkyz3AvBC,we get 15 this round,Bzd4vZp7pCS2Dgo4P,2023-04-17 18:01:45.678000+00:00,Divergent Association,High,6,89.33618247476713,0.0005555524691529,0.0496309367585553,3.016566666666667,3,1978.5,14.888474289418168,0.5476190476190474,0.4641330640385221,34999.25,19148.106962569433,25000.0,19148.54215512676,4.5625,0.8508574106942558,4.7,0.9309493362512624,4.5625,0.773923984208613,5.250000000000002,0.5000000000000007,4.5,1.2909944487358058,5.416666666666668,0.7005289007176934,0.6000000000000001,0.3651483716701107,0.5,0.3829708431025352,29.0,3.366501646120692,0.75,0.5,3.5,1.7320508075688772,0.5,0.5773502691896257,0.5,0.5773502691896257,0.5,1.0,0.75,0.5,98Qj2otg5YARvkRrX,we get 15 this round,0.13935603,0.015057491,0.84558654,5,20,1,-0.06085124838215551,-1.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.010000000000000002,0.010000000000000002,0.0,0.0,0.010000000000000002,0.020000000000000004,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.4,-0.2,-0.39344954611462873,0.9999999999999999,0.248,easy,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5
98Qj2otg5YARvkRrX,3qNd2wjxfxJoF7Cvh,C2Arg4brSkyz3AvBC,are band and stage too related,LNWsGR4rpctvwKMGy,2023-04-17 18:04:27.001000+00:00,Divergent Association,High,6,89.33618247476713,0.0005555524691529,0.0496309367585553,3.016566666666667,3,1978.5,14.888474289418168,0.5476190476190474,0.4641330640385221,34999.25,19148.106962569433,25000.0,19148.54215512676,4.5625,0.8508574106942558,4.7,0.9309493362512624,4.5625,0.773923984208613,5.250000000000002,0.5000000000000007,4.5,1.2909944487358058,5.416666666666668,0.7005289007176934,0.6000000000000001,0.3651483716701107,0.5,0.3829708431025352,29.0,3.366501646120692,0.75,0.5,3.5,1.7320508075688772,0.5,0.5773502691896257,0.5,0.5773502691896257,0.5,1.0,0.75,0.5,98Qj2otg5YARvkRrX,are band and stage too related?,0.031794265,0.0209391,0.94726664,6,30,1,0.10474395213321845,1.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,1,0,1.0,0.0,0,0.0,-0.0005234455607553146,-0.0005234455607553146,0,0.4,0.0,-0.8342311544030073,-1.0000000000000002,0.2976,easy,161.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0005234455607553146,4.5
9AfsZa9t83f8vHkLR,k9veFTYWf2io8zKST,q5SDozhynHXh95nRa,i dont think we can use letter twice,ZQspLsG8eNun3fnCx,2023-06-13 16:40:02.580000+00:00,Word Construction,High,3,47.05882352941177,0.0005555524691529,0.0261436456071976,3.010283333333333,3,1977.0,8.18535277187245,0.5158730158730157,0.4507070115714501,64999.0,40926.76385936225,45000.0,32787.19262151,4.25,0.5,3.466666666666667,0.9237604307034012,5.5,0.6614378277661477,5.666666666666667,0.6666666666666652,3.6666666666666665,2.0816659994661326,4.38888888888889,1.20569635634504,0.4666666666666666,0.2309401076758503,0.3333333333333333,0.2309401076758503,30.333333333333332,2.886751345948128,1.0,0.0,3.3333333333333335,1.1547005383792517,1.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.6666666666666666,0.5773502691896258,9AfsZa9t83f8vHkLR,i don't think we can use letter twice,0.021561466,0.432402,0.5460365,8,36,1,0.10474395213321845,,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.039999999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.019999999999999997,0.0,0.0,0.0,0.0,0.009999999999999998,0.0,0.009999999999999998,0.0,0.0,0.0,0.039999999999999994,0.0,0.0,0.0,0.019999999999999997,0.03,0.0,0.009999999999999998,0.0,0.0,0.0,0.019999999999999997,0.03,0.0,0,0,1.0,0.25,0,0.0,0.0,0.0,0,0.0,0.0,-0.8761645458875346,,0.3968,easy,0.0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.0,5.97
9H28mXJ8uGry3fqtu,9WmHBMLnBZaAbkXXG,nT8JQWQf3madcpfGh,the mouse one worked for anyone,ykGzCJkdetwmDyR8n,2023-09-06 19:51:24.770000+00:00,Word Construction,Medium,6,55.357142857142854,0.0005555524691529,0.0307537973995382,3.0473,3,1985.5,13.307892395116506,0.4484126984126984,0.3497380512034135,75832.33333333333,40176.69307778661,51666.666666666664,25625.508125043427,4.291666666666667,1.354775504158038,4.333333333333333,1.312503968247969,5.291666666666667,0.6967184988692827,5.611111111111112,1.0628403594282765,5.333333333333333,1.3662601021279466,4.972222222222223,1.0188046736067533,0.4333333333333333,0.1505545305418161,0.4000000000000001,0.2529822128134703,22.833333333333332,5.980523945831725,0.5,0.5477225575051662,3.3333333333333335,1.505545305418162,0.6666666666666666,0.5163977794943222,0.6666666666666666,0.5163977794943222,0.1666666666666666,0.408248290463863,0.5,0.5477225575051661,9H28mXJ8uGry3fqtu,the mouse one worked for anyone?,0.19201908,0.07887222,0.72910863,6,31,1,0.10474395213321845,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-0.17763955195572567,,0.2976,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,4.5
9NyJG3ZZvyqE6Peig,Mm9GKS2BR6W35h9FC,YvBDE2tioFngTGfN7,30 seconds,f4AgocynnLR9FN2ZT,2023-09-05 17:19:34.405000+00:00,Writing Story,High,6,100.0,0.0003333322222259,0.0333332222225925,5.014616666666667,5,1970.1666666666667,13.570801990548174,0.75,0.2464026901522904,37499.166666666664,23183.80900901892,25000.0,18708.286933869706,4.25,0.4472135954999579,4.166666666666667,0.697614984548545,5.041666666666667,1.0655593210453684,5.222222222222221,1.068054652506482,4.833333333333333,0.752772652709081,5.222222222222223,0.6295206877429013,0.5,0.3286335345030996,0.3666666666666667,0.3204163957519444,27.666666666666668,4.457203906785807,1.0,0.0,3.5,1.760681686165901,0.3333333333333333,0.5163977794943223,0.5,0.8366600265340756,0.6666666666666666,1.0327955589886444,0.8333333333333334,0.408248290463863,9NyJG3ZZvyqE6Peig,30 seconds,0.148103,0.03513811,0.8167589,2,10,1,-0.5576368499282773,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010000000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-0.35760499201819673,,0.0992,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5
9X22HBFZe78zjQ48E,gaxZfPSeubMEQoBAY,QNzN4cv8K7g5jo46z,what is happening,X5r5st9Rf9xkYMTyq,2023-09-01 17:52:32.545000+00:00,Sudoku,High,3,48.0,0.0003333322222259,0.0159999466668444,5.018383333333333,5,1983.6666666666667,10.503967504392516,0.4761904761904763,0.3358746661825207,41666.0,32531.54879497747,26666.666666666668,25166.114784235833,4.666666666666667,1.3768926368215255,3.8666666666666663,1.6165807537309518,5.583333333333333,0.8036375634160795,6.444444444444446,0.6938886664887097,6.666666666666667,0.5773502691896257,4.333333333333333,2.088327347690275,0.5333333333333333,0.1154700538379251,0.4666666666666666,0.1154700538379251,21.666666666666668,5.033222956847167,1.0,0.0,3.6666666666666665,1.5275252316519468,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,1.0,0.0,9X22HBFZe78zjQ48E,what is happening,0.10512646,0.21681558,0.67805797,3,17,1,-0.3920416494129034,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,1,0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,-0.5337202539783351,0.9999999999999962,0.1488,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,4.68
9X22HBFZe78zjQ48E,gaxZfPSeubMEQoBAY,QNzN4cv8K7g5jo46z,no clue,6mS6wt4TYFYffrSFZ,2023-09-01 17:52:48.117000+00:00,Sudoku,High,3,48.0,0.0003333322222259,0.0159999466668444,5.018383333333333,5,1983.6666666666667,10.503967504392516,0.4761904761904763,0.3358746661825207,41666.0,32531.54879497747,26666.666666666668,25166.114784235833,4.666666666666667,1.3768926368215255,3.8666666666666663,1.6165807537309518,5.583333333333333,0.8036375634160795,6.444444444444446,0.6938886664887097,6.666666666666667,0.5773502691896257,4.333333333333333,2.088327347690275,0.5333333333333333,0.1154700538379251,0.4666666666666666,0.1154700538379251,21.666666666666668,5.033222956847167,1.0,0.0,3.6666666666666665,1.5275252316519468,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,0.6666666666666666,0.5773502691896258,1.0,0.0,9X22HBFZe78zjQ48E,no clue,0.10145591,0.25273973,0.64580435,2,7,1,-0.5576368499282773,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0.30690520811363176,0.30690520811363176,0,0.0,0.0,-0.5487619459057863,-1.0000000000000038,0.0992,easy,15.572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30690520811363176,4.5
9sRyidoCk4Aae3gNg,LTkkZ3dJv8Bq9rC7u,z2KR2Ki2DiXWRbTHy,hit approve config so we can end the cash loss,bL9nG6E2kGSfKXenp,2023-09-05 18:55:14.809000+00:00,Allocating Resources,High,3,80.0,0.0005555524691529,0.0444441975322359,3.0161166666666666,3,1970.3333333333333,3.0550504633038624,0.2142857142857143,0.1037833081795395,23332.666666666668,15274.815885415226,13333.333333333334,15275.252316519469,4.0,0.25,3.6666666666666665,1.006644591369433,5.0,0.0,5.444444444444446,0.6938886664887097,5.666666666666667,1.5275252316519463,3.8333333333333335,0.5773502691896258,0.3999999999999999,0.1999999999999999,0.2666666666666666,0.1154700538379251,30.666666666666668,3.214550253664318,1.0,0.0,3.3333333333333335,1.1547005383792517,0.6666666666666666,0.5773502691896258,1.6666666666666667,1.5275252316519463,0.0,0.0,0.6666666666666666,0.5773502691896258,9sRyidoCk4Aae3gNg,hit approve config so we can end the cash loss,0.124737985,0.22995724,0.64530474,10,46,1,0.6015295536793404,,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.01,0.0,0.0,0.01,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.01,0.01,0.01,0.0,0.01,0.0,0.0,0.01,0.01,0.04,0.0,0,0,1.0,0.1,0,0.0,0.0,0.0,0,0.0,0.0,-0.4533534105141381,,0.496,easy,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.0,7.7
ABWAmTzT5xrTDxart,Sun8qpn2vwEF25xtQ,YvBDE2tioFngTGfN7,too many students,LStHRkdBAk6KWNERJ,2023-09-05 16:58:23.028000+00:00,Room Assignment,High,6,88.65979381443299,0.0003333322222259,0.0295531660942573,5.020683333333333,5,1970.1666666666667,13.570801990548174,0.75,0.2464026901522904,37499.166666666664,23183.80900901892,25000.0,18708.286933869706,4.25,0.4472135954999579,4.166666666666667,0.697614984548545,5.041666666666667,1.0655593210453684,5.222222222222221,1.068054652506482,4.833333333333333,0.752772652709081,5.222222222222223,0.6295206877429013,0.5,0.3286335345030996,0.3666666666666667,0.3204163957519444,27.666666666666668,4.457203906785807,1.0,0.0,3.5,1.760681686165901,0.3333333333333333,0.5163977794943223,0.5,0.8366600265340756,0.6666666666666666,1.0327955589886444,0.8333333333333334,0.408248290463863,ABWAmTzT5xrTDxart,too many students,0.052534577,0.3645598,0.58290565,3,17,1,-0.3920416494129034,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0,0,1.0,0.0,0,0.0,0.0,0.0,0,0.5,0.5,-0.7492386100749856,,0.1488,easy,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4.5
