_id,id,urlParams,bot,readyAt,timeoutStartedAt,timeoutWaitCount,exitStepsDone,exitAt,exitStatus,exitReason,retiredAt,retiredReason,createdAt,lastLogin,data.index,data.avatar,data.score,data.adjustedScore,data.playerIds,data.totalPayment,data.unscoredTasksMaxPayment,data.approved,data.lastTick,data.submitted,data.playerClickingCellID,data.option,data.neighbors,data.chatGroups,data.leftGameIdle,data.leftGameOffline,data.currentlyIdle
W4TDn2gTmoP6TnLRT,test1,{},,2023-04-26T20:38:15Z,,,,2023-04-26T20:40:41Z,finished,,,,2023-04-26T20:38:06Z,"{""at"":""2023-04-26T20:40:59.956Z""}",1,"{""name"":""Bird"",""svg"":""<svg viewBox=\""0 0 25 24\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M11.398 15.031l.5 3.969M10.865 19h1s1.5 0 2.5.5\"" stroke=\""#5D4037\"" stroke-width=\""1.002\"" stroke-linecap=\""round\"" stroke-linejoin=\""round\""/><path d=\""M10.398 15.5l.5 3.969M9.865 19.5h1s1.5 0 2.5.5\"" stroke=\""#795548\"" stroke-width=\""1.002\"" stroke-linecap=\""round\"" stroke-linejoin=\""round\""/><path d=\""M8.88 11s3.517.018 5.017-1.482a2.5 2.5 0 00-3.535-3.535C8.612 7.733 8.88 11 8.88 11z\"" fill=\""#FFC107\""/><path d=\""M15.3 15.515C13.34 17.475 6.865 18 6.865 18s.526-5.974 2.736-8.184a4.03 4.03 0 115.7 5.699z\"" fill=\""#FFC107\""/><path d=\""M14.547 7.022L16.13 5.25l-2.173.805-.702 1.404 1.34.652 2.035-.86-2.083-.23z\"" fill=\""#455A64\""/><path d=\""M11.694 6.34a.739.739 0 01-.975.974.738.738 0 10.975-.974z\"" fill=\""#795548\""/><path d=\""M20.423 2.5c-.32 0-.842-.019-.844.276v2.85s-.122-.074-.407-.04c-.576.067-1.04.518-1.042.978-.003.464.463.747 1.037.67.574-.081 1.002-.506 1.005-.97V3.912c0-.205.16-.293.246-.293 1.83 0 1.684 1.026 1.684 1.026S22.499 2.5 20.423 2.5z\"" fill=\""#FF1744\""/><path d=\""M12.264 14.133c-.989.989-3.121 2.035-5.878 2.623.822-3.177 1.561-4.963 2.55-5.95.988-.99 2.534-1.045 3.453-.125.919.918.863 2.464-.125 3.452z\"" fill=\""#90A4AE\""/><path d=\""M6.865 18s.023-.245.073-.642L3.13 18.5c0 2.5 3 2 3 2l1.5-2.5.042-.084c-.5.06-.807.084-.807.084zM7.674 12.79c-.44.99-.852 2.281-1.289 3.966 2.757-.588 4.89-1.635 5.879-2.623a2.624 2.624 0 00.776-1.742c-2.295-.39-4.157-.02-5.366.399z\"" fill=\""#607D8B\""/><path d=\""M11.616 12.247c-.08.11-.163.22-.262.318-.805.804-2.376 1.644-4.417 2.247-.102.325-.203.665-.305 1.031 2.434-.605 4.315-1.557 5.222-2.465.31-.31.516-.677.641-1.06a12.026 12.026 0 00-.879-.07zM7.262 13.837c1.352-.458 2.453-1.016 3.21-1.583a10.379 10.379 0 00-2.798.536c-.14.315-.277.666-.412 1.047z\"" fill=\""#37474F\""/></svg>"",""color"":""#e6194B""}",0,0,W4TDn2gTmoP6TnLRT,3.5,6,true,1682541640960,false,,,,,,,
nBK3q7T3LF56tAHDu,test2,{},,2023-04-26T20:41:23Z,,,ExitSurvey,2023-04-26T20:43:16Z,finished,,,,2023-04-26T20:41:13Z,"{""at"":""2023-04-28T19:22:18.855Z""}",1,"{""name"":""Elephant"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M22 8.65c0-2.9-2.35-5.25-5.25-5.25a5.225 5.225 0 00-3.402 1.256C12.462 4.36 10.729 3.9 8.5 3.9c0 0-6.5-.156-6.5 6.5 0 2.96.78 4.724 1 6 .255 1.476.462 5.042.462 5.042a.5.5 0 00.498.458H7.5v-5s.69.5 1.5.5 1.5-.5 1.5-.5v4.5a.5.5 0 00.5.5h3.5s.256-4.719.5-6c.244-1.281 1-3 1-3 4.032 0 4 3 4 3v.5a1.001 1.001 0 01-2 0h-2c0 1.655 1.346 3 3 3s3-1.345 3-3V8.9h-.015c.006-.082.015-.164.015-.25z\"" fill=\""#78909C\""/><path d=\""M19 9.4a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#37474F\""/><path d=\""M9.5 7.9c0 2.665 1.345 5.305 4 6.5 0 0 1.075-5.362 1.5-7 0 0 .5-.414.5-1.25a2.75 2.75 0 00-2.75-2.75c-1.519 0-3.25 1.54-3.25 4.5z\"" fill=\""#B0BEC5\""/><path d=\""M21.802 13.869a3.6 3.6 0 01-.511-.104 2.458 2.458 0 01-.33-.1c-.115-.043-.238-.076-.356-.137a4.552 4.552 0 01-.72-.392 5.017 5.017 0 01-1.395-1.387c-.063-.096-.078-.133-.085-.142l-.008.005A.49.49 0 0018 11.4a.5.5 0 00-.5.5c0 .11.043.205.102.288l-.007.005c-.003-.005.013.014.043.047l.017.02c.027.028.06.063.1.102a5.686 5.686 0 001.902 1.219c.284.113.578.193.854.25.136.034.273.042.399.061.126.02.247.024.358.027.221.015.404.002.532-.007l.2-.012-.198-.031z\"" fill=\""#EFEBE9\""/><path d=\""M14.5 21.9H11a.493.493 0 01-.483-.417A1.746 1.746 0 0112.25 19.9c.27 0 .522.066.75.175.228-.109.48-.175.75-.175.313 0 .603.09.858.234-.066.997-.108 1.766-.108 1.766zm-10-.25a.75.75 0 011.5 0 .75.75 0 011.5 0v-1.575a1.732 1.732 0 00-.75-.175c-.268 0-.522.06-.75.169a1.749 1.749 0 00-2.494 1.529c.077.177.25.302.454.302h.54v-.25zm8.652-7.424C10.73 12.963 9.5 10.445 9.5 7.9c0-1.809.648-3.084 1.497-3.805-.389-.06-.806-.112-1.253-.147C9.001 4.873 8.5 6.198 8.5 7.9c0 3.16 1.994 5.06 4.651 6.335l.001-.009zM7.5 16.4v.5s.69.5 1.5.5 1.5-.5 1.5-.5v-2s-.332 1.5-3 1.5zm7-9.5a.5.5 0 00-.5.5c0 .276.5 2 .5 2s.5-1.724.5-2a.5.5 0 00-.5-.5zm.694-2.007l.022.045a2.82 2.82 0 01.19.505c.008.031.017.063.024.095.016.07.028.14.039.212l.014.09c.01.102.017.205.017.31 0 .066-.008.124-.013.185.272-.766.494-1.83.144-2.81-.43.094-.842.24-1.226.432.329.249.6.567.79.936z\"" fill=\""#546E7A\""/><path d=\""M4.5 21.65a.75.75 0 011.5 0v.25H4.5v-.25zm1.5.25h1.5v-.25a.75.75 0 00-1.5 0v.25zm5.5 0H13v-.25a.75.75 0 00-1.5 0v.25zm1.5 0h1.5v-.25a.75.75 0 00-1.5 0v.25z\"" fill=\""#CFD8DC\""/></svg>"",""color"":""#469990""}",150,0,nBK3q7T3LF56tAHDu,5.625,6,true,1682541790845,,-1,,,,,,
ZxJ4Pzsi3bi9QNc49,A3KF6O09H04SP7 (Retired gameCancelled at 2023-06-09T16:02:45.821Z),"{""workerId"":""A3KF6O09H04SP7""}",,2023-04-27T14:16:31Z,,,,2023-04-27T16:29:42Z,gameCancelled,,2023-06-09T16:02:45Z,gameCancelled,2023-04-27T14:14:58Z,"{""at"":""2023-04-27T14:43:35.219Z""}",5,"{""name"":""Elephant"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M22 8.65c0-2.9-2.35-5.25-5.25-5.25a5.225 5.225 0 00-3.402 1.256C12.462 4.36 10.729 3.9 8.5 3.9c0 0-6.5-.156-6.5 6.5 0 2.96.78 4.724 1 6 .255 1.476.462 5.042.462 5.042a.5.5 0 00.498.458H7.5v-5s.69.5 1.5.5 1.5-.5 1.5-.5v4.5a.5.5 0 00.5.5h3.5s.256-4.719.5-6c.244-1.281 1-3 1-3 4.032 0 4 3 4 3v.5a1.001 1.001 0 01-2 0h-2c0 1.655 1.346 3 3 3s3-1.345 3-3V8.9h-.015c.006-.082.015-.164.015-.25z\"" fill=\""#78909C\""/><path d=\""M19 9.4a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#37474F\""/><path d=\""M9.5 7.9c0 2.665 1.345 5.305 4 6.5 0 0 1.075-5.362 1.5-7 0 0 .5-.414.5-1.25a2.75 2.75 0 00-2.75-2.75c-1.519 0-3.25 1.54-3.25 4.5z\"" fill=\""#B0BEC5\""/><path d=\""M21.802 13.869a3.6 3.6 0 01-.511-.104 2.458 2.458 0 01-.33-.1c-.115-.043-.238-.076-.356-.137a4.552 4.552 0 01-.72-.392 5.017 5.017 0 01-1.395-1.387c-.063-.096-.078-.133-.085-.142l-.008.005A.49.49 0 0018 11.4a.5.5 0 00-.5.5c0 .11.043.205.102.288l-.007.005c-.003-.005.013.014.043.047l.017.02c.027.028.06.063.1.102a5.686 5.686 0 001.902 1.219c.284.113.578.193.854.25.136.034.273.042.399.061.126.02.247.024.358.027.221.015.404.002.532-.007l.2-.012-.198-.031z\"" fill=\""#EFEBE9\""/><path d=\""M14.5 21.9H11a.493.493 0 01-.483-.417A1.746 1.746 0 0112.25 19.9c.27 0 .522.066.75.175.228-.109.48-.175.75-.175.313 0 .603.09.858.234-.066.997-.108 1.766-.108 1.766zm-10-.25a.75.75 0 011.5 0 .75.75 0 011.5 0v-1.575a1.732 1.732 0 00-.75-.175c-.268 0-.522.06-.75.169a1.749 1.749 0 00-2.494 1.529c.077.177.25.302.454.302h.54v-.25zm8.652-7.424C10.73 12.963 9.5 10.445 9.5 7.9c0-1.809.648-3.084 1.497-3.805-.389-.06-.806-.112-1.253-.147C9.001 4.873 8.5 6.198 8.5 7.9c0 3.16 1.994 5.06 4.651 6.335l.001-.009zM7.5 16.4v.5s.69.5 1.5.5 1.5-.5 1.5-.5v-2s-.332 1.5-3 1.5zm7-9.5a.5.5 0 00-.5.5c0 .276.5 2 .5 2s.5-1.724.5-2a.5.5 0 00-.5-.5zm.694-2.007l.022.045a2.82 2.82 0 01.19.505c.008.031.017.063.024.095.016.07.028.14.039.212l.014.09c.01.102.017.205.017.31 0 .066-.008.124-.013.185.272-.766.494-1.83.144-2.81-.43.094-.842.24-1.226.432.329.249.6.567.79.936z\"" fill=\""#546E7A\""/><path d=\""M4.5 21.65a.75.75 0 011.5 0v.25H4.5v-.25zm1.5.25h1.5v-.25a.75.75 0 00-1.5 0v.25zm5.5 0H13v-.25a.75.75 0 00-1.5 0v.25zm1.5 0h1.5v-.25a.75.75 0 00-1.5 0v.25z\"" fill=\""#CFD8DC\""/></svg>"",""color"":""#469990""}",0,0,"89DaEBhnEZvv7FhG9,BWmzAF3neeyaWs2Zk,HcqCJRNBz7SxSrz6P,JTuSTHm2f2sPLYgNA,ZxJ4Pzsi3bi9QNc49,hcTZ5um2TDznybnaW",0.5,0,false,1682605867062,,,,"1,2,3,4,6",A,,,
hcTZ5um2TDznybnaW,ACBK30I7R42NI (Retired gameCancelled at 2023-06-09T16:02:45.821Z),"{""workerId"":""ACBK30I7R42NI""}",,2023-04-27T14:17:16Z,,,,2023-04-27T16:29:42Z,gameCancelled,,2023-06-09T16:02:45Z,gameCancelled,2023-04-27T14:15:08Z,"{""at"":""2023-04-27T18:13:08.547Z""}",6,"{""name"":""Bird"",""svg"":""<svg viewBox=\""0 0 25 24\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M11.398 15.031l.5 3.969M10.865 19h1s1.5 0 2.5.5\"" stroke=\""#5D4037\"" stroke-width=\""1.002\"" stroke-linecap=\""round\"" stroke-linejoin=\""round\""/><path d=\""M10.398 15.5l.5 3.969M9.865 19.5h1s1.5 0 2.5.5\"" stroke=\""#795548\"" stroke-width=\""1.002\"" stroke-linecap=\""round\"" stroke-linejoin=\""round\""/><path d=\""M8.88 11s3.517.018 5.017-1.482a2.5 2.5 0 00-3.535-3.535C8.612 7.733 8.88 11 8.88 11z\"" fill=\""#FFC107\""/><path d=\""M15.3 15.515C13.34 17.475 6.865 18 6.865 18s.526-5.974 2.736-8.184a4.03 4.03 0 115.7 5.699z\"" fill=\""#FFC107\""/><path d=\""M14.547 7.022L16.13 5.25l-2.173.805-.702 1.404 1.34.652 2.035-.86-2.083-.23z\"" fill=\""#455A64\""/><path d=\""M11.694 6.34a.739.739 0 01-.975.974.738.738 0 10.975-.974z\"" fill=\""#795548\""/><path d=\""M20.423 2.5c-.32 0-.842-.019-.844.276v2.85s-.122-.074-.407-.04c-.576.067-1.04.518-1.042.978-.003.464.463.747 1.037.67.574-.081 1.002-.506 1.005-.97V3.912c0-.205.16-.293.246-.293 1.83 0 1.684 1.026 1.684 1.026S22.499 2.5 20.423 2.5z\"" fill=\""#FF1744\""/><path d=\""M12.264 14.133c-.989.989-3.121 2.035-5.878 2.623.822-3.177 1.561-4.963 2.55-5.95.988-.99 2.534-1.045 3.453-.125.919.918.863 2.464-.125 3.452z\"" fill=\""#90A4AE\""/><path d=\""M6.865 18s.023-.245.073-.642L3.13 18.5c0 2.5 3 2 3 2l1.5-2.5.042-.084c-.5.06-.807.084-.807.084zM7.674 12.79c-.44.99-.852 2.281-1.289 3.966 2.757-.588 4.89-1.635 5.879-2.623a2.624 2.624 0 00.776-1.742c-2.295-.39-4.157-.02-5.366.399z\"" fill=\""#607D8B\""/><path d=\""M11.616 12.247c-.08.11-.163.22-.262.318-.805.804-2.376 1.644-4.417 2.247-.102.325-.203.665-.305 1.031 2.434-.605 4.315-1.557 5.222-2.465.31-.31.516-.677.641-1.06a12.026 12.026 0 00-.879-.07zM7.262 13.837c1.352-.458 2.453-1.016 3.21-1.583a10.379 10.379 0 00-2.798.536c-.14.315-.277.666-.412 1.047z\"" fill=\""#37474F\""/></svg>"",""color"":""#e6194B""}",0,0,"89DaEBhnEZvv7FhG9,BWmzAF3neeyaWs2Zk,HcqCJRNBz7SxSrz6P,JTuSTHm2f2sPLYgNA,ZxJ4Pzsi3bi9QNc49,hcTZ5um2TDznybnaW",1,0,false,1682605867061,,,,"1,2,3,4,5",A,,,
6bYS5w4kN6PFn98ay,A30KJAZCNCECX2 (Retired gameCancelled at 2023-06-09T16:02:45.821Z),"{""workerId"":""A30KJAZCNCECX2""}",,2023-04-27T14:17:21Z,,,,2023-04-27T16:29:42Z,gameCancelled,,2023-06-09T16:02:45Z,gameCancelled,2023-04-27T14:15:13Z,"{""at"":""2023-04-27T14:33:04.687Z""}",1,"{""name"":""Fish"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M6.247 12.956c.02-.518-.228-1.056-.747-1.056-1.5 0-2.5-3-2.5-3s-.628.84-1.071 1.975c.937.818 2.52 1.913 4.32 2.01l-.002.071zM3 16.9s1-3 2.5-3c.48 0 .727-.461.746-.94-1.587.378-3.307 1.329-4.322 1.954A9.34 9.34 0 003 16.9z\"" fill=\""#5C6BC0\""/><path d=\""M6.249 12.885c-1.8-.096-3.383-1.192-4.32-2.01l-.002.004c-.058.15-.114.306-.164.466l-.003.011a6.3 6.3 0 00-.131.484l-.011.053c-.03.135-.053.272-.072.41l-.016.12c-.018.158-.03.318-.03.477 0 .158.012.316.03.473.004.041.01.081.015.122.018.135.042.269.07.4l.012.062c.038.162.081.323.13.48l.001.005a7.412 7.412 0 00.166.471c1.015-.624 2.735-1.575 4.322-1.954v-.003l.003-.07z\"" fill=\""#1A237E\""/><path d=\""M17.583 7.317S14 4.9 9.5 4.9c-4 0-4.125 1.844-4 2.5.094.49 1.5 3.5 0 4.5l12.083-4.583z\"" fill=\""#F9A825\""/><path d=\""M5.5 12.9c1.5 1 .068 4.004 0 4.5-.094.687 0 2.5 4 2.5 4.5 0 8.083-2.416 8.083-2.416L5.5 12.9z\"" fill=\""#FFC107\""/><path d=\""M22.354 12.865s-1.93-.826-2.865-2.912C18.76 7.833 17.202 6.4 14.5 6.4c-5 0-7.5 4.5-9 5.5 0 0-.5.488-.5 1 0 .385.5 1 .5 1 1.5 1 3.5 5 7.5 5 6.042 0 9.354-5.328 9.354-5.328a.5.5 0 000-.707z\"" fill=\""#FFC107\""/><path d=\""M22.354 12.865s-1.93-.826-2.865-2.912C18.76 7.833 17.202 6.4 14.5 6.4c-5 0-7.5 4.5-9 5.5 0 0-.5.488-.5 1 0 .385.5 1 .5 1 1.5 1 3.5 5 7.5 5 6.042 0 9.354-5.328 9.354-5.328a.5.5 0 000-.707z\"" fill=\""#FFC107\""/><path d=\""M6.634 17.023c.018-.39.124-1.166.03-2.007a17.364 17.364 0 00-.505-.541c-.02 1.206-.646 2.599-.659 2.925-.032.781 0 2.5 4 2.5.073 0 .144-.006.217-.007-2.707-.075-3.123-1.993-3.083-2.87zM5.5 11.9c.346-.231.75-.654 1.222-1.16.51-.992.238-2.138.09-2.622-.344-1.125.304-3.124 2.941-3.21-.085-.001-.168-.008-.253-.008-4 0-4.188 1.812-4 2.5.131.482 1.5 3.5 0 4.5zM21.532 12.376c-.43-.273-1.759-1.961-2.928-1.961C17 10.415 16.5 13.4 16.5 13.4s1.407 2.414 1.773 4.023c.86-.552 1.04-.64 1.407-.969.121-.544.234-2.96 1.852-4.078z\"" fill=\""#3F51B5\""/><path d=\""M19.5 12.9a.5.5 0 100-1 .5.5 0 000 1z\"" fill=\""#000\""/><path d=\""M8.433 16.883L8 11.4l-.37 4.683c.252.268.519.537.803.8zM10.11 18.122L9.5 10.4l-.547 6.932c.358.291.743.559 1.157.79zM11 9.734l-.672 8.511c.428.22.89.39 1.384.503L11 9.735zM13.25 18.893a9.944 9.944 0 001.49-.146L14 8.4l-.75 10.493zM12.5 8.9l-.74 9.858A5.71 5.71 0 0013 18.9c.085 0 .166-.005.25-.007L12.5 8.9zM15.5 7.9l-.75 10.834h.059a10.16 10.16 0 001.415-.367L15.5 7.9z\"" fill=\""#FF9100\""/></svg>"",""color"":""#000075""}",0,0,"6bYS5w4kN6PFn98ay,XkeFHqx7kwP2hpssX,y7KeMXZjr5K4DqznM",0.5,0,false,1682605671622,,,,"2,3",A,,,
HcqCJRNBz7SxSrz6P,A9692Y27LBXT9 (Retired gameCancelled at 2023-06-09T16:02:45.821Z),"{""workerId"":""A9692Y27LBXT9""}",,2023-04-27T14:16:57Z,,,,2023-04-27T16:29:42Z,gameCancelled,,2023-06-09T16:02:45Z,gameCancelled,2023-04-27T14:15:17Z,"{""at"":""2023-05-01T19:05:54.670Z""}",3,"{""name"":""Lion"",""svg"":""<svg viewBox=\""0 0 24 25\"" fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\""><path d=\""M15 2.9c-1.517 0-3 .5-3 .5s-1.483-.5-3-.5c-1.516 0-6 .417-6 5.5s3 7 3 7h12s3-1.917 3-7-4.483-5.5-6-5.5z\"" fill=\""#BF360C\""/><path d=\""M9 9.9v12s-5.5-3.156-5.5-7c0-3.845 2.5-5 2.5-5h3zm6 0v12s5.5-3.156 5.5-7c0-3.845-2.5-5-2.5-5h-3z\"" fill=\""#E65100\""/><path d=\""M12 11.4l-5-1c0 3.833-.22 6.469 1 9 1.078 2.239 4 3.5 4 3.5s2.922-1.261 4-3.5c1.219-2.532 1-5.167 1-9l-5 1z\"" fill=\""#BF360C\""/><path d=\""M12 18.9c1.105 0 2-.672 2-1.5s-.895-1.5-2-1.5-2 .671-2 1.5c0 .828.895 1.5 2 1.5z\"" fill=\""#FFCC80\""/><path d=\""M15.5 7.9c.551 0 .902-.5 1.5-.5.968 0 1.5.626 1.5 1.5 0 1.32-2 2.5-2 2.5l-1-3.5zm-7 0c-.551 0-.902-.5-1.5-.5-.968 0-1.5.626-1.5 1.5 0 1.32 2 2.5 2 2.5l1-3.5z\"" fill=\""#F57F17\""/><path d=\""M14.5 7.4c-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.757 7.4 7 10.077 7 10.9c0 .822 2 4 2 4h6s2-3.178 2-4c0-.823-.757-3.5-2.5-3.5z\"" fill=\""#FB8C00\""/><path d=\""M9.25 8.9C11 8.9 11 11.4 11 11.4H9.541C7.5 11.4 7.5 8.9 7.5 8.9h1.75zm5.5 0C13 8.9 13 11.4 13 11.4h1.459c2.041 0 2.041-2.5 2.041-2.5h-1.75z\"" fill=\""#5D4037\""/><path d=\""M9.5 8.9a1 1 0 110 2 1 1 0 010-2zm5 0a1 1 0 100 2 1 1 0 000-2z\"" fill=\""#EEFF41\""/><path d=\""M9.5 9.4a.5.5 0 110 1 .5.5 0 010-1zm5 0a.5.5 0 100 1 .5.5 0 000-1z\"" fill=\""#212121\""/><path d=\""M17 10.9c0-.823-.459-3.5-2.5-3.5-1.743 0-2.5 1-2.5 1s-.757-1-2.5-1C7.583 7.4 7 10.077 7 10.9c0-.97 2.36-2.532 3.5-.5 0 2.234-1.078 2.812-1.763 4.073-.146.278-.237.59-.237.927a2 2 0 002 2c.6 0 1.133-.27 1.5-.69.366.42.899.69 1.5.69a2 2 0 002-2c0-.337-.091-.649-.238-.927-.684-1.26-1.762-1.839-1.762-4.073 1.14-2.031 3.5-.469 3.5.5z\"" fill=\""#FFB74D\""/><path d=\""M13.894 17.86c-.129.02-.259.04-.394.04a2.48 2.48 0 01-1.5-.51 2.48 2.48 0 01-1.5.51c-.135 0-.265-.02-.394-.04A1.155 1.155 0 0110 17.4c0-.024.008-.045.009-.068.158.04.32.068.491.068.601 0 1.133-.27 1.5-.69.367.42.899.69 1.5.69.17 0 .333-.028.491-.068.002.023.009.044.009.068 0 .161-.043.314-.106.46zM12 14.9c-1.104 0-2-1.105-2 0 0 1.104 2 1 2 2 0-1 2-.896 2-2 0-1.105-.896 0-2 0z\"" fill=\""#5D4037\""/></svg>"",""color"":""#911eb4""}",0,0,"89DaEBhnEZvv7FhG9,BWmzAF3neeyaWs2Zk,HcqCJRNBz7SxSrz6P,JTuSTHm2f2sPLYgNA,ZxJ4Pzsi3bi9QNc49,hcTZ5um2TDznybnaW",1,0,false,1682605866985,,,,"1,2,4,5,6",A,,,
89DaEBhnEZvv7FhG9,A30RAYNDOWQ61S (Retired gameCancelled at 2023-06-09T16:02:45.821Z),"{""workerId"":""A30RAYNDOWQ61S""}",,2023-04-27T14:17:06Z,,,,2023-04-27T16:29:42Z,gameCancelled,,2023-06-09T16:02:45Z,gameCancelled,2023-04-27T14:15:20Z,"{""at"":""2023-04-27T14:48:25.846Z""}",1,"{""name"":""Bear"",""svg"":""<svg fill=\""none\"" xmlns=\""http://www.w3.org/2000/svg\"" viewBox=\""0 0 25 24\""><path d=\""M8.824 5.5c0-1-3-3-5-1.5-1.442 1.082 0 5.5 0 5.5l5-4zM15.823 5.5c0-1 3-3 5-1.5 1.443 1.082 0 5.5 0 5.5l-5-4z\"" fill=\""#795548\""/><path d=\""M21.823 12.5c0 1.5-3 9-9.5 9s-9.5-7.5-9.5-9c1-6 6-9.5 9.5-7 3.5-2.5 8.5 1 9.5 7z\"" fill=\""#795548\""/><path d=\""M20.86 9.382c.171-.56.874-3.028.49-4.5-1.252-.424-2.673.13-3.515.811 1.196.812 2.268 2.08 3.025 3.689zM6.812 5.693c-.842-.681-2.263-1.235-3.514-.812-.385 1.473.318 3.94.49 4.5.756-1.607 1.828-2.876 3.024-3.688z\"" fill=\""#4E342E\""/><path d=\""M9.573 10c-.965 0-1.75.785-1.75 1.75s.785 1.75 1.75 1.75c.966 0 1.75-.785 1.75-1.75S10.54 10 9.573 10zM15.073 10c-.965 0-1.75.785-1.75 1.75s.785 1.75 1.75 1.75 1.75-.785 1.75-1.75-.785-1.75-1.75-1.75z\"" fill=\""#BCAAA4\""/><path d=\""M15.323 10h-6c.5 0 1 .724 1 1l-1 6c0 1 .5 1.5 1 1.5h1.5v-1h1v1h1.5c.5 0 1-.5 1-1.5l-1-6c0-.276.5-1 1-1z\"" fill=\""#BCAAA4\""/><path d=\""M14.323 18.5h-4a.769.769 0 01-.303-.069c.379.628 1.268 1.069 2.303 1.069 1.036 0 1.925-.441 2.304-1.069a.769.769 0 01-.304.069zM13.823 17c0 .277-.723 1-1 1h-1c-.276 0-1-.723-1-1v-1a.5.5 0 01.5-.5h2a.5.5 0 01.5.5v1z\"" fill=\""#3E2723\""/><path d=\""M5.481 6.845a7.845 7.845 0 011.328-1.15 4.51 4.51 0 00-1.623-.824 1.245 1.245 0 00.295 1.974zM19.166 6.845a1.245 1.245 0 00.294-1.975c-.627.169-1.198.48-1.623.824.466.317.912.702 1.329 1.15zM9.573 12.5a.75.75 0 100-1.5.75.75 0 000 1.5zM15.073 12.5a.75.75 0 100-1.5.75.75 0 000 1.5z\"" fill=\""#212121\""/></svg>"",""color"":""#800000""}",0,0,"89DaEBhnEZvv7FhG9,BWmzAF3neeyaWs2Zk,HcqCJRNBz7SxSrz6P,JTuSTHm2f2sPLYgNA,ZxJ4Pzsi3bi9QNc49,hcTZ5um2TDznybnaW",1,0,false,1682605867010,,,,"2,3,4,5,6",A,,,
