"","unit","playerCount","task","complexity","default_duration","stageId","data.playerIds","score","duration","efficiency"
"1","1","3","Room Assignment","Low",5,"qoDoJsu9TrxfSypEg","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",86,0.816666666666667,105.30612244898
"2","1","3","Room Assignment","Medium",5,"6jxnm8hTtviJ5xjKh","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",74,0.383333333333333,193.04347826087
"3","1","3","Room Assignment","High",5,"jJLH2qa5JnwsKjKe7","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",71.1340206185567,4.73333333333333,15.028314215188
"4","1","3","Wolf Goat Cabbage","Low",5,"ttXXwrucKPzrTAnxR","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",100,0.766666666666667,130.434782608696
"5","1","3","Wolf Goat Cabbage","Medium",5,"iuW5vHY36vwGn47Wk","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",100,0.916666666666667,109.090909090909
"6","1","3","Wolf Goat Cabbage","High",5,"cXokaCqcFFRBMPtao","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",100,0.633333333333333,157.894736842105
"7","1","3","Guess the Correlation","Low",2,"uwnruvf7jKcGTguHc","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",30,1.08333333333333,27.6923076923077
"8","1","3","Guess the Correlation","Medium",2,"gdrcBxxqjMgSy6oe5","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",32,0.6,53.3333333333333
"9","1","3","Guess the Correlation","High",2,"FaQs2ybMrvs5H633F","RED5Y4Evdzkrdgn8u,RPq53bLjtKvSWvtvw,tyqrMhnokSh3rGJGX",79,1.36666666666667,57.8048780487805
"10","1","1","Room Assignment","Medium",5,"cRFzYFuqkqSWjZ4px","ZdpRRkDrsJoHo4ME4",0,0.95,0
"11","1","1","Room Assignment","High",5,"rWLfYEviQj32vvjt9","ZdpRRkDrsJoHo4ME4",0,0.866666666666667,0
"12","1","1","Room Assignment","Low",5,"Mazmzw5TbBw7WrmRS","ZdpRRkDrsJoHo4ME4",0,0.0166666666666667,0
"13","1","1","Wolf Goat Cabbage","High",5,"PMpFQ42SaM2jEN4bx","ZdpRRkDrsJoHo4ME4",0,0.0166666666666667,0
"14","1","1","Wolf Goat Cabbage","Low",5,"x3XuoPhxTCKw3Ajes","ZdpRRkDrsJoHo4ME4",0,0.916666666666667,0
"15","1","1","Wolf Goat Cabbage","Medium",5,"yBREN6hjAx7uQh5aJ","ZdpRRkDrsJoHo4ME4",0,0.1,0
"16","1","1","Guess the Correlation","Medium",2,"h6Q2hXKoTXHzMjSoS","ZdpRRkDrsJoHo4ME4",0,0.0333333333333333,0
"17","1","1","Guess the Correlation","High",2,"dzfx5WDscjXckNrAJ","ZdpRRkDrsJoHo4ME4",0,0.0333333333333333,0
"18","1","1","Guess the Correlation","Low",2,"3Wm7ycgixoQhjR57s","ZdpRRkDrsJoHo4ME4",0,0.0166666666666667,0
"19","1","1","Whac a Mole","Medium",2,"GRxRQ3sTQuRD8Eh3p","95rmyye5xqzxMgtK8",0,0.0166666666666667,0
"20","1","1","Whac a Mole","Low",2,"wSW9SHMeLzTqFMGsr","95rmyye5xqzxMgtK8",1.50753768844221,1.7,0.886786875554242
"21","1","1","Whac a Mole","High",2,"pSbG5z2LADE8Aocsu","95rmyye5xqzxMgtK8",0,0.0166666666666667,0
"22","1","1","Word Construction","Medium",3,"wG3PhHLBoukEtBx2q","95rmyye5xqzxMgtK8",0,0,NA
"23","1","1","Word Construction","Low",3,"rHjiYQymMobAFTpmY","95rmyye5xqzxMgtK8",0,0.0166666666666667,0
"24","1","1","Word Construction","High",3,"wTHsS3L3TMb93Gunb","95rmyye5xqzxMgtK8",0,0.0166666666666667,0
"25","1","1","Allocating Resources","Medium",3,"cCdJs7Y4aT3bdk9wM","95rmyye5xqzxMgtK8",0,3.0179,0
"26","1","1","Allocating Resources","Low",3,"f9NwYwoA6FR4cbKbZ","95rmyye5xqzxMgtK8",0,3.0173,0
"27","1","1","Allocating Resources","High",3,"CFkm6paN6YAGiNXA2","95rmyye5xqzxMgtK8",0,1.75,0
"28","1","6","Room Assignment","Low",5,"fgCeaCo3CJjpPBWmq","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",94,4.16666666666667,22.56
"29","1","6","Room Assignment","High",5,"p6cMTCgkHPAvpCZeJ","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",85.5670103092783,5.01036666666667,17.0779936882753
"30","1","6","Room Assignment","Medium",5,"Ypc6eFTEHQPN7FXSt","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",98,2.75,35.6363636363636
"31","1","6","Wolf Goat Cabbage","Low",5,"g4hGcpuoAC4fq7drE","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",100,1.03333333333333,96.7741935483871
"32","1","6","Wolf Goat Cabbage","High",5,"McmrKJjQ5enxGPhnA","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",100,0.983333333333333,101.694915254237
"33","1","6","Wolf Goat Cabbage","Medium",5,"QquRaF8fF879m9cYF","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",100,0.466666666666667,214.285714285714
"34","1","6","Guess the Correlation","Medium",2,"hWHB4nvLXLuYxEAev","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",31,1.23333333333333,25.1351351351351
"35","1","6","Guess the Correlation","High",2,"HQE2hQHz88kz9YuhC","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",92,1.31666666666667,69.873417721519
"36","1","6","Guess the Correlation","Low",2,"8Sz75biXTGQNj64Xv","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",69,1.35,51.1111111111111
"37","1","6","Sudoku","Low",5,"NBiXRs6zQbgX6oncD","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",100,1.01666666666667,98.3606557377049
"38","1","6","Sudoku","High",5,"9WyiynxtKiHyX3v4n","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",71,5.01361666666667,14.1614336955691
"39","1","6","Sudoku","Medium",5,"RjPWkvGRs4MJjg6kw","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",100,3.91666666666667,25.531914893617
"40","1","6","Moral Reasoning","Medium",5,"acTPJuwa2d3L6xQDZ","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",50,2.78333333333333,17.9640718562874
"41","1","6","Moral Reasoning","High",5,"njXAPRZ5QY4MpWmQS","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",80,5.0249,15.9207148400963
"42","1","6","Moral Reasoning","Low",5,"MEiE8FAZ8rKZSZYbY","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",50,2.26666666666667,22.0588235294118
"43","1","3","Room Assignment","Low",5,"7HwXhDZAbBbjimTma","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",86,2.95,29.1525423728814
"44","1","3","Room Assignment","Medium",5,"DPMTfdfK7TNBMQzr6","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",91,4.96666666666667,18.3221476510067
"45","1","3","Room Assignment","High",5,"tziywZNRtREfFkNnn","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",75.2577319587629,5.00976666666667,15.0222030218499
"46","1","3","Wolf Goat Cabbage","High",5,"bWteqJk5quzEfzezm","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,0.933333333333333,107.142857142857
"47","1","3","Wolf Goat Cabbage","Medium",5,"EjreHee2tL8uEzJSf","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,0.0833333333333333,0
"48","1","3","Wolf Goat Cabbage","Low",5,"xWhY7M2z67pa9CKFJ","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,0.666666666666667,150
"49","1","3","Guess the Correlation","Low",2,"CsPJ8XWYNBk6pXGY5","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",82,0.6,136.666666666667
"50","1","3","Guess the Correlation","Medium",2,"N7zAttJGJCZF5ejCf","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",38,0.566666666666667,67.0588235294118
"51","1","3","Guess the Correlation","High",2,"HFbCmmSfbAzFnSF4m","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",67,1.58333333333333,42.3157894736842
"52","1","3","Sudoku","Medium",5,"XvAo5Yfpy6u3ZPqjJ","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,4.08333333333333,24.4897959183673
"53","1","3","Sudoku","High",5,"vkmBiBwZQ8G9HKXex","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",62,5.01056666666667,12.3738499304803
"54","1","3","Sudoku","Low",5,"QrbemxQDvBjTvqGqw","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,1.28333333333333,77.9220779220779
"55","1","3","Moral Reasoning","High",5,"8eDYCY8W9uCGCbg8K","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,1.66666666666667,0
"56","1","3","Moral Reasoning","Low",5,"wTtnYPymbumNdGkqS","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,3.06666666666667,0
"57","1","3","Moral Reasoning","Medium",5,"jKvQoGxqtb4JZ2q9o","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,2.1,0
"58","1","3","Whac a Mole","Low",2,"5rGwfEz8aP7HbbBkX","arHMFgtFcNBto5cHC,jLQgA5RAe753mSN7C,sJ2h8zYz5i4uCSHd3",88.9447236180904,2.01345,44.175283030664
"59","1","6","Guess the Correlation","High",2,"HQE2hQHz88kz9YuhC","Cwz56FtqaQa5jRh9z,DQw5Z2Qbr8ihaZWXn,EAwRNnS84DWeu2Pkf,FXnRmodqLrSoPLRB7,PCBNZcPRYb2Mgh3YF,WHEXP5ENPnKysvBXP",92,1.33333333333333,69
"60","1","3","Moral Reasoning","Medium",5,"jKvQoGxqtb4JZ2q9o","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,2.08333333333333,0
"61","1","3","Room Assignment","Low",5,"7HwXhDZAbBbjimTma","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",86,2.96666666666667,28.9887640449438
"62","1","3","Room Assignment","Medium",5,"DPMTfdfK7TNBMQzr6","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",91,4.98333333333333,18.2608695652174
"63","1","3","Wolf Goat Cabbage","Low",5,"xWhY7M2z67pa9CKFJ","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,0.683333333333333,146.341463414634
"64","1","3","Sudoku","Medium",5,"XvAo5Yfpy6u3ZPqjJ","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",100,4.1,24.390243902439
"65","1","3","Moral Reasoning","Low",5,"wTtnYPymbumNdGkqS","9MDX3uAD58RDNtj9j,j7EKLje5parmqFvda,q3ztE32GeypxxqNDy",0,3.08333333333333,0
"66","1","1","Whac a Mole","High",2,"CxsgEWa2f7Y2oLaZA","Bnyot5jyRTfaLjWov",21.7142857142857,2.01398333333333,10.7817603824688
"67","1","1","Whac a Mole","Low",2,"HB9gDJPBi5ozkLRy9","Bnyot5jyRTfaLjWov",97.4874371859297,2.01886666666667,48.2881999071738
"68","1","1","Whac a Mole","Medium",2,"DzEa94fyDRA2SR7EM","Bnyot5jyRTfaLjWov",39.247311827957,2.01341666666667,19.4928911028303
"69","1","1","Writing Story","High",5,"HDpzhr3NBL6QGH6uM","Bnyot5jyRTfaLjWov",100,5.0171,19.931833130693
"70","1","1","Writing Story","Low",5,"nrSuchLDEzJ9Z4wLb","Bnyot5jyRTfaLjWov",88.8888888888889,5.0168,17.7182444763373
"71","1","1","Writing Story","Medium",5,"EnZ9E9EavHZ6WQC3J","Bnyot5jyRTfaLjWov",100,5.01683333333333,19.9328925949304
"72","1","1","Word Construction","Low",3,"ZvXLyg2p6aAFHmQHw","Bnyot5jyRTfaLjWov",9.25925925925926,3.01651666666667,3.06952033833481
"73","1","1","Word Construction","Medium",3,"9786ywNF3Nj8xzgRj","Bnyot5jyRTfaLjWov",25,3.01626666666667,8.28839183096101
"74","1","1","Word Construction","High",3,"swxKLiLd8793Wnew6","Bnyot5jyRTfaLjWov",4.41176470588235,3.01668333333333,1.46245535855018
"75","1","1","Allocating Resources","Low",3,"a4ivqbG7haYMeDXQD","Bnyot5jyRTfaLjWov",0,3.01658333333333,0
"76","1","1","Allocating Resources","High",3,"kqEEye8HgJRZng95W","Bnyot5jyRTfaLjWov",0,3.01708333333333,0
"77","1","1","Allocating Resources","Medium",3,"ysv5Hx6j2iHrdgq3S","Bnyot5jyRTfaLjWov",0,3.01648333333333,0
"78","1","1","Divergent Association","High",3,"JybMZczPcPRuCHjwA","Bnyot5jyRTfaLjWov",86.6295005302046,3.01726666666667,28.7112509766691
"79","1","1","Divergent Association","Medium",3,"j2wEDk5qpH8ygCBrs","Bnyot5jyRTfaLjWov",79.874307212059,3.01665,26.4778171853079
"80","1","1","Divergent Association","Low",3,"tADHqMzg3dsbNgx6a","Bnyot5jyRTfaLjWov",75.8729946634553,3.01398333333333,25.173660990203
"81","1","3","Whac a Mole","Low",2,"5rGwfEz8aP7HbbBkX","arHMFgtFcNBto5cHC,jLQgA5RAe753mSN7C,sJ2h8zYz5i4uCSHd3",69.8492462311558,2.01345,34.6913239619339
"82","1","3","Whac a Mole","Low",2,"5rGwfEz8aP7HbbBkX","arHMFgtFcNBto5cHC,jLQgA5RAe753mSN7C,sJ2h8zYz5i4uCSHd3",75.8793969849246,2.01345,37.6862584046908
"83","1","1","Room Assignment","Low",5,"6wKJnNboYuzxNfQrS","SWiSKRx7aBrjz4iWG",0,5.01491666666667,0
"84","1","3","Room Assignment","Low",5,"neRjjc6E2AAF34A6r","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",96,0.85,112.941176470588
"85","1","3","Room Assignment","Medium",5,"zBTn6WyEPNhcAL2MP","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",91,1.63333333333333,55.7142857142857
"86","1","3","Room Assignment","High",5,"kAXZWFmmWJSE5ACmP","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",83.5051546391753,2.75,30.3655107778819
"87","1","3","Wolf Goat Cabbage","Low",5,"mGBcdomuQP8Dup9Tu","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",100,0.75,133.333333333333
"88","1","3","Wolf Goat Cabbage","Medium",5,"sSwzDSuuKB6ALDgRo","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",43,0.633333333333333,67.8947368421053
"89","1","3","Wolf Goat Cabbage","High",5,"EfBye2TcuibdDjcdo","4YbjJGh94PeQ6i3ER,WcyqXTtmewAGnS8Pb,d9PDuD4eoZo8GQg5L",100,1,100
"90","1","1","Room Assignment","Low",5,"a5v8BJbDASfbEzWJS","2B2oDcN7pus4wtXnj",100,1.96666666666667,50.8474576271186
"91","1","1","Room Assignment","Medium",5,"SWBiTZhsoZqgoXQoB","2B2oDcN7pus4wtXnj",100,1.41666666666667,70.5882352941176
"92","1","1","Room Assignment","High",5,"632rC63xxck5cJf5x","2B2oDcN7pus4wtXnj",68.0412371134021,NA,NA
"93","1","3","Whac a Mole","Low",2,"QbgYkJkrxRtPKXF6g","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,2.01441666666667,0
"94","1","3","Whac a Mole","Medium",2,"RbLgZQC83ik8dq7AP","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,2.02631666666667,0
"95","1","3","Whac a Mole","High",2,"nJkE8DsS5GtsHtnkF","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,2.01106666666667,0
"96","1","3","Word Construction","Low",3,"9L79dcNhszjgtuCRq","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01566666666667,0
"97","1","3","Word Construction","Medium",3,"wZmzoyCH3dvrDGaCP","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01423333333333,0
"98","1","3","Word Construction","High",3,"9ZzED6icyvM4dtANM","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01543333333333,0
"99","1","3","Allocating Resources","Low",3,"54CBgdaeNnWrQdwcg","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01545,0
"100","1","3","Allocating Resources","Medium",3,"LEkSqzxZ3eA6qGAPq","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01461666666667,0
"101","1","3","Allocating Resources","High",3,"FJY8eLNZrmvL8dpMy","S9LcET2RTkbzjkttZ,ax2AepyxAvSnWZv2y,cHttjg6zFEgsvHZJT",0,3.01425,0
"102","1","3","Whac a Mole","Low",2,"JCZkThFFMvpJ9kGTZ","NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",17.0854271356784,1.78333333333333,9.58061334710938
"103","1","3","Whac a Mole","Medium",2,"97HjA9dmHrLrZtqXJ","NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",0,0.4,0
"104","1","3","Whac a Mole","High",2,"AqWgpmzojabF7YQHB","NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",0.571428571428571,0.333333333333333,1.71428571428571
"105","1","3","Whac a Mole","Low",2,"JCZkThFFMvpJ9kGTZ","NQT9NN95cqMmAmj7T,Th5FHSaw6Nhi2aGnk,vXXJYn5nhn8m7hqb8",7.03517587939699,1.78333333333333,3.94495843704504
"106","1","1","Room Assignment","Low",5,"LCSRd7fmoWwfXiDEg","ddRBmvwoeaG9kgdyn",75,1.23333333333333,60.8108108108108
"107","1","1","Room Assignment","Medium",5,"gR2GEzM4j7zd3MN8G","ddRBmvwoeaG9kgdyn",95,1.6,59.375
"108","1","1","Room Assignment","High",5,"28b6Y5xQDcrdFZK2h","ddRBmvwoeaG9kgdyn",88.659793814433,4.1,21.6243399547398
"109","1","1","Wolf Goat Cabbage","Low",5,"Wjmvx8XtcB5uTemQN","ddRBmvwoeaG9kgdyn",0,1.93333333333333,0
"110","1","1","Wolf Goat Cabbage","Medium",5,"sunChNJ8ZfcniTcGk","ddRBmvwoeaG9kgdyn",0,0.55,0
"111","1","1","Wolf Goat Cabbage","High",5,"k8uzXpNodCf468iSL","ddRBmvwoeaG9kgdyn",100,1.15,86.9565217391304
"112","1","1","Guess the Correlation","Low",2,"2TZPJENAL3yqBpeHd","ddRBmvwoeaG9kgdyn",69,0.5,138
"113","1","1","Guess the Correlation","Medium",2,"dh2gvP6hBJFibePcL","ddRBmvwoeaG9kgdyn",72,0.3,240
"114","1","1","Guess the Correlation","High",2,"weQ7psNzuiGzXatWn","ddRBmvwoeaG9kgdyn",28,0.366666666666667,76.3636363636364
"115","1","1","Sudoku","Low",5,"wYdzFZCCSN8sjjhQi","ddRBmvwoeaG9kgdyn",100,2.65,37.7358490566038
"116","1","1","Sudoku","Medium",5,"mC5nYv4LqNNvw2jYk","ddRBmvwoeaG9kgdyn",70,5.01745,13.9513099283501
"117","1","1","Sudoku","High",5,"PxfvhR87NbAt46tmJ","ddRBmvwoeaG9kgdyn",59,5.01765,11.7584925213995
"118","1","1","Moral Reasoning","Low",5,"RRPXE5CigmkJZaTvd","ddRBmvwoeaG9kgdyn",50,2.25,22.2222222222222
"119","1","1","Moral Reasoning","Medium",5,"BwMiBJnQLCwiZk4tn","ddRBmvwoeaG9kgdyn",80,3.88333333333333,20.6008583690987
"120","1","1","Moral Reasoning","High",5,"THrSk37RXMP8ccKhz","ddRBmvwoeaG9kgdyn",50,3.1,16.1290322580645
"121","1","6","Whac a Mole","Low",2,"5yxzz49LLMjwcse25","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",9.04522613065327,2.0585,4.39408604841062
"122","1","6","Whac a Mole","Medium",2,"vi2QQaGsu523pvfxf","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",6.98924731182796,2.07236666666667,3.37259203414516
"123","1","6","Whac a Mole","High",2,"5mE73xTTFqfYv9cAJ","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",4.57142857142857,2.06921666666667,2.20925563043756
"124","1","6","Writing Story","Low",5,"DT37RGC6TNbo2PKBD","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",77.7777777777778,5.01325,15.5144422835043
"125","1","6","Writing Story","Medium",5,"WsMJPeMZ4QKERRimH","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",100,5.01545,19.9383903737451
"126","1","6","Writing Story","High",5,"ThpdtCXXE4akkbKvz","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",100,5.01446666666667,19.9423002778627
"127","1","6","Word Construction","Low",3,"KQtxYY5BDRJsfegnh","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",59.2592592592593,3.01733333333333,19.6396130996219
"128","1","6","Word Construction","Medium",3,"dRpvk2yzinN9agoFY","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",96.4285714285714,3.01188333333333,32.0160380587688
"129","1","6","Word Construction","High",3,"r3Bz5harjDtmiDbyF","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",80.8823529411765,3.0134,26.8408949828023
"130","1","6","Allocating Resources","Low",3,"c3W9NQ3uf8kxHppZv","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",80,3.01486666666667,26.5351701567786
"131","1","6","Allocating Resources","Medium",3,"JcA9S7J9ZQe6qmuCi","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",90,3.01531666666667,29.8476113619907
"132","1","6","Allocating Resources","High",3,"ueZj979XzxxczK8LP","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",100,3.01313333333333,33.1880434542116
"133","1","6","Divergent Association","Low",3,"pAAWY3K66Ec8wcN7e","5wJpBd34YYCnnw6zs,EKwmZXrYDTLnCpZTo,NxfTyxKnPKoWti2YT,tG2JxbAPg3tGyc3wM,vh4tSkhLeiMaazKuR,xQgp3GeT3Nc9LD2cQ",91.8852367783626,3.0204,30.4215457483653
