Conceptual-Behavioral,Type 1 (Planning),Type 2 (Generate),Type 5 (Cognitive Conflict),Type 7 (Battle),Type 8 (Performance),Divisible-Unitary,Maximizing,Optimizing,Outcome Multiplicity,Solution Scheme Multiplicity,Decision Verifiability,Shared Knowledge,Within-System Solution,Answer Recognizability,Time Solvability,Type 3 and Type 4 (Objective Correctness),Conflicting Tradeoffs,Solution Scheme Outcome Uncertainty,Eureka Question,Intellectual-Manipulative,Intellective-Judgmental,Creativity Input,Shared Knowledge x CRT,Outcome Multiplicity x CRT,Decision Verifiability x CRT,Maximizing x CRT,Optimizing x CRT,Creativity Input x CRT,Intellectual-Manipulative x CRT,Conflicting Tradeoffs x CRT,Divisible-Unitary x CRT,Type 5 (Cognitive Conflict) x CRT,Answer Recognizability x CRT,Type 3 and Type 4 (Objective Correctness) x CRT,Intellective-Judgmental x CRT,Type 1 (Planning) x CRT,Type 2 (Generate) x CRT,Type 7 (Battle) x CRT,Solution Scheme Multiplicity x CRT,Solution Scheme Outcome Uncertainty x CRT,Type 8 (Performance) x CRT,Time Solvability x CRT,Eureka Question x CRT,Within-System Solution x CRT,Conceptual-Behavioral x CRT,CRT,Intellectual-Manipulative x RME,Type 8 (Performance) x RME,Eureka Question x RME,Creativity Input x RME,Outcome Multiplicity x RME,Intellective-Judgmental x RME,Optimizing x RME,Decision Verifiability x RME,Type 2 (Generate) x RME,Conflicting Tradeoffs x RME,Solution Scheme Multiplicity x RME,Type 5 (Cognitive Conflict) x RME,Maximizing x RME,Divisible-Unitary x RME,Solution Scheme Outcome Uncertainty x RME,Conceptual-Behavioral x RME,Type 7 (Battle) x RME,Answer Recognizability x RME,Within-System Solution x RME,Type 1 (Planning) x RME,Shared Knowledge x RME,Time Solvability x RME,Type 3 and Type 4 (Objective Correctness) x RME,RME,Within-System Solution x playerCount,Type 5 (Cognitive Conflict) x playerCount,Solution Scheme Multiplicity x playerCount,Divisible-Unitary x playerCount,Intellectual-Manipulative x playerCount,Type 1 (Planning) x playerCount,Type 2 (Generate) x playerCount,Conflicting Tradeoffs x playerCount,Outcome Multiplicity x playerCount,Conceptual-Behavioral x playerCount,Maximizing x playerCount,Optimizing x playerCount,Time Solvability x playerCount,Solution Scheme Outcome Uncertainty x playerCount,Intellective-Judgmental x playerCount,Eureka Question x playerCount,Decision Verifiability x playerCount,Type 8 (Performance) x playerCount,Creativity Input x playerCount,Shared Knowledge x playerCount,Type 7 (Battle) x playerCount,Type 3 and Type 4 (Objective Correctness) x playerCount,Answer Recognizability x playerCount,playerCount,High,Medium,score
-0.371285180621642,-0.5349139880873067,-0.42675886180723804,-0.5113393695838531,-0.20566236824761203,-0.3538877386341332,1.907058103805498,0.9281509168022294,0.5582449234885618,1.4219866482141776,0.6939047628084726,0.9208584802370262,0.986567473888046,0.7154178698168663,1.080146151526442,1.0023455756195514,1.0393401215121454,-0.931651822205436,-0.6386604178154952,-0.04841670517130079,0.11534067771270577,0.8880030001187692,-0.7366301464617403,0.8825526081712178,1.301309619796087,0.813696227178709,0.8754142470299875,0.5120802416945816,-0.6505914358895507,0.11985154114220288,-0.8613999234428953,1.7998890858151606,-0.48666469509444155,0.945423948822704,0.923901456672168,0.776411107471993,-0.5046258423571036,-0.3897973967506413,-0.15577838230802718,0.6295427207567479,-0.5534910165594475,-0.3326754582240885,0.8598777118340538,-0.04022373197328388,0.28952231777782383,-0.3576711044970534,0.012032126564201735,0.19847574790050804,-0.310659313165415,0.0011574613876292738,-0.6265453405759408,1.6528441811454284,1.1282937447838004,0.698148992158849,1.1589853640625525,-0.3432709811286883,-0.9055232698241856,0.881817846442467,-0.4899145548991364,1.1904859576579603,2.242651505053864,-0.5165538637253396,-0.3698423255876603,-0.0022383684196633086,1.3352128617217385,1.2787359627521249,-0.48928769618106244,1.2168623706567692,1.262272544867424,1.2763011152961299,1.04038931277139,-0.7128322060419272,-0.5225909173703386,0.03217714406989361,0.7853424107770948,-0.1345612353481625,-0.6087128290912204,-0.5956274618095023,-0.8704493829549604,0.5344041615946991,-0.3490860005785436,0.10710321721070762,0.04774929981271093,0.050158813595334945,-0.8097450498422226,0.025642176251936096,-0.19972413783785029,0.0655596988350452,-0.44899560549822337,-0.8723743760319359,0.14949189758023002,-0.6421240880829635,0.16193107994146774,0.13351977777282892,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,75.0
-0.371285180621642,-0.3760622702413209,-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-0.6620198756629072,-0.4067265341615177,-1.1847032942854654,-1.047320578031605,-1.17626833307857,-1.2291161868388905,-1.5347829590890967,-1.599843779045776,-1.134552492735786,-1.5636451934067295,-1.1201523323851563,-1.3370910038298944,-0.4253317137420419,-0.47833315166064744,-0.5865024402374378,-0.1686696557696552,-1.5799617482246744,1.3986050087590887,-1.4141735651523895,-1.0784758910497843,-1.306153136701866,-1.005847519128328,-0.9734619826171113,1.6655341427073194,-0.07823464872643472,-0.3129298447160587,-0.24916083041024567,0.8582240759992923,-1.3141972997305844,-1.1339743558783264,-1.3293120881460114,-0.27655052591768337,0.11888921578386387,-1.0205362767579402,-1.0896963004384987,-0.2600968626206188,-0.6046641638389467,-0.8470017727978376,-0.5619618784596011,-0.0010386744917189293,-0.3576711044970534,0.5338877858409159,-0.12889093044616762,-0.6468554682843218,-0.5811567337605326,1.6055469289098026,-1.1631779550390484,-1.5260510565073455,-1.034719061498764,-1.486304030708518,0.031686695420790514,-0.3802067403976467,-1.200613339043303,0.805101429857207,-1.1454735797370117,-0.339320780909748,-0.3837603000657211,-0.3698423255876603,-1.2504161907590912,-1.5088169093137536,-0.46286476834436624,-0.33562480537307887,-1.5713953265239258,-1.0359290169081694,-1.2887275421083502,0.7129174775056855,0.5539238664339086,1.1535116146302258,-0.9986341279196803,-0.06871298812321877,0.05124094215010508,-0.141113612005458,0.32939957277123183,-0.15915914041423662,-1.0369929081331482,-0.3490860005785436,-0.8498315386267916,-0.9393521622737575,-0.6299452298149938,0.0014434943016265534,-1.1991681647917716,-0.5485336759681912,-1.1926335033398772,-0.562038905492324,2.1194940907981983,-1.3433394022663483,-0.7699983069828916,-1.0124438508880245,-1.1855785163268506,1.094061102941558,-0.7061926156056273,1.4142135623730951,100.0
-0.371285180621642,-0.3760622702413209,-0.05447170391263557,0.7262865007489395,-1.3329388233587964,-0.6620198756629072,-0.4067265341615177,-1.1847032942854654,-1.047320578031605,-1.17626833307857,-1.2291161868388905,-1.5347829590890967,-1.599843779045776,-1.134552492735786,-1.5636451934067295,-1.1201523323851563,-1.3370910038298944,-0.4253317137420419,-0.47833315166064744,-0.5865024402374378,-0.1686696557696552,-1.5799617482246744,1.3986050087590887,-1.4141735651523895,-1.0784758910497843,-1.2641514593289407,-0.9167288490151919,-0.9734619826171113,2.279540058776616,0.04060262216231107,-0.18351166841079894,-0.07135071371299972,1.1439227571921928,-1.2622519836718882,-1.0724191262947047,-1.2783907793366274,-0.15741621258200852,0.35819587375607137,-0.8563639658319163,-1.0535119788894258,-0.021165096538698153,-0.5788786693142428,-0.6865604942265935,-0.5619618784596011,0.6499080446237653,-0.3576711044970534,1.3403919865412939,-0.18832808630998438,-0.6600299613704986,-0.5811567337605326,1.2747312588634332,-1.1631779550390484,-1.5540133018719569,-1.034719061498764,-1.5092128028486649,-0.09175887766856247,-0.4475827287397336,-1.2197520146065721,0.6588450949796788,-1.1928412259626526,-0.4324753141173285,-0.5146293193244758,-0.3698423255876603,-1.3420570438323038,-1.537324283197954,-1.0943862379640465,-0.39561428466554843,-1.5713953265239258,-1.1252743242754661,-1.3220057058141828,-0.400486762397706,-1.1026033052652613,0.25898789135229666,-1.108720768617596,-0.5962177933263536,-0.31883417681763754,-0.508512996858557,-0.3723450741520837,-0.5603997900525935,-1.0369929081331482,-0.3490860005785436,-1.1097397439159888,-0.9393521622737575,-1.1060180602022238,-0.7196129893817951,-1.3515479621694995,-0.5485336759681912,-1.3184528235573694,-0.6422631829074923,0.33062234431229554,-1.3433394022663483,-1.238870442949295,-1.1978714715453127,-1.3407665509268127,-0.9140257315714275,-0.7061926156056273,-0.7071067811865475,100.0
-0.371285180621642,-0.39936052219206547,-0.5224898452658501,2.772303835518758,-2.218656038089013,-0.2783081578534902,-0.7012082153573199,-1.6359925432556528,-0.8118376378086473,-1.067389076719636,-1.0435615338027413,-1.7580230899369258,-1.599843779045776,-0.45006345859130503,-1.6081722055319199,-1.6195636048568522,-1.553130197042807,2.195619435950821,0.2545914936186577,-0.5865024402374378,-0.6612684914361568,-1.5458281201042496,-0.37613589947640547,-1.4141735651523895,-1.0039982155084235,-1.52851495808794,-1.4776522432566959,-0.8107418301144464,-0.6452289388059759,-0.6511319733585433,1.2477011048473694,-0.7791047076255668,1.7694721571897212,-1.4377660398137417,-1.3886440312144874,-1.4000777305355232,-0.510334096086984,-0.6497074621739319,-1.8896838051898326,-1.0300985943576728,-0.22194809324619408,-0.38321226968560695,-1.457757228199296,-0.5619618784596011,-0.9913786518643681,-0.3576711044970534,-0.9367963448480076,-0.6536542691154803,-0.2601453476959562,-0.5811567337605326,-0.31909836029652466,-1.0518026975180443,-1.4997336491053581,-0.7948433938463842,-1.7194344766053062,-0.4925939149939912,2.2633099786712934,-1.0171072145248978,2.849822346870494,-1.62750903838618,-0.6735811647722431,0.31677386184879,-0.3698423255876603,-2.1829966367394333,-1.5622766198683593,-0.10527939364345018,-0.3769822581558873,-1.5713953265239258,-1.566745254796227,-1.51775960996614,0.3854456422399824,-0.9583879985526277,1.551077713864861,-0.9986341279196803,-0.7720527283940654,-0.6384445068352333,-0.5232089722526809,-0.65304293292141,1.044562808500834,-0.9711438880683623,-0.3490860005785436,-1.3696479492051863,-0.7945772811677421,-1.3780596775663554,-0.3075807129912684,-1.3325004874972837,-0.5485336759681912,-1.4442721437748616,-0.4015903506619875,-0.6692710336361565,-1.3433394022663483,-1.7077425789156981,-1.321489885316838,-1.3655966364628067,-0.9140257315714275,1.416044260307657,-0.7071067811865475,50.0
-0.371285180621642,-0.11130940716467798,1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.6445784339442976,1.7617294819166607,1.1845652628080174,-0.6459292026515636,-0.06273048395310665,-0.36038303853328363,0.7990911361382103,0.8690033260274178,0.7154178698168663,0.5488579386690586,1.0023455756195514,0.6710914967174078,-1.0805695011652576,-0.08133230213435731,-0.5865024402374378,-0.4738923793046408,0.7587089542080693,0.2717453695811542,-0.026623230290601367,-0.4329644504948463,-0.11348518563110367,0.160558604411248,-0.7384078332007042,-0.4201044288883144,-0.5448890267545553,-0.9980848957439049,0.6161183471004168,-0.6542983538454749,-0.27667989075074145,-0.1568810948406217,-0.1664500248942777,-0.39759608492184495,0.5315972221797837,-0.5179231858213159,-0.6765758378327754,-0.6047743403018209,-0.6549941397828876,-0.07850153090196227,-0.5619618784596011,-1.0821958550295459,-0.3576711044970534,-1.3637691569835024,-0.49645064904883224,-0.6523507113897862,-0.5811567337605326,0.07181153708774098,-0.1732761126242805,0.48624619914583156,-0.6793837583611075,0.5342006693312755,1.3054205632063878,-1.0658565041141783,-0.46147154803832785,-0.6832718603670508,0.9150190310783641,1.476445387762076,-0.2437267836599947,-0.3698423255876603,0.05289316083561119,0.3043740264010912,-0.18971534376837917,-0.1967186848723338,0.6116481105434926,0.6856574519423483,0.42951718142667844,-1.0554304329291135,1.3334660648805765,-0.6355358319256325,0.03217714406989361,2.520856055601261,-0.3448311893071071,0.19288582877008648,2.2751460937858794,-0.9616404396909506,0.30991886591929224,-0.3490860005785436,1.8792046169097798,-0.44580143123052346,1.6824085177801238,0.4478117937246969,1.4109130615040095,-0.5485336759681912,1.4381341012076878,-0.5401595571063693,0.8497431250511582,1.5066112610771196,0.956303648166138,1.2857348415007903,1.170458008963486,1.094061102941558,1.416044260307657,-0.7071067811865475,69.11764705882354
-0.371285180621642,-0.11130940716467798,1.5676366269138462,-0.6901870387070888,0.29758604921273785,-0.6445784339442976,1.7617294819166607,1.1845652628080174,-0.6459292026515636,-0.06273048395310665,-0.36038303853328363,0.7990911361382103,0.8690033260274178,0.7154178698168663,0.5488579386690586,1.0023455756195514,0.6710914967174078,-1.0805695011652576,-0.08133230213435731,-0.5865024402374378,-0.4738923793046408,0.7587089542080693,0.2717453695811542,1.5829351581490727,0.3158288205488817,1.5279493504188262,2.0608831877060627,-0.4657450198776721,0.9312735126274874,-0.3564074534562893,-0.9980848957439049,2.71180549790646,-0.6542983538454749,1.245845656402811,1.3545686155237109,1.4951867119894808,0.1936159085300602,2.4799629267930774,1.073319132646163,0.0248582028912275,0.4627219255263684,-0.5550236396202655,1.7982569545700697,-0.5619618784596011,1.661240490585193,-0.3576711044970534,1.3878334101119054,-0.48669856343675727,-0.6470668237883784,-0.5811567337605326,0.1471321074109811,-0.13259521499079696,0.5806374685918794,-0.6647809376842175,0.6268158123149709,1.4093921020383298,-1.0658565041141783,-0.4230918510531622,-0.6832718603670508,1.019506485987866,1.5900241769135646,-0.183241102489982,-0.3698423255876603,0.14477904292773644,0.39081082315158006,0.08561927620421585,-0.16592194683983605,0.7013622243955784,0.7937727818657999,0.5140472764013873,-0.6624642306102693,-0.7128322060419272,-0.6355358319256325,-0.593315132622809,0.6985667285358863,-0.5168702425462436,-0.3415132764707847,0.60052818635524,-0.9616404396909506,-0.363537021106928,-0.3490860005785436,0.25477833385229687,-0.6925767967521405,0.050158813595334945,-0.4964288396702598,-0.046507349021609065,-0.5485336759681912,-0.0030690212835868657,-0.6313235087145149,-0.3042531385612244,0.08163592940538561,-0.37571946537478007,-0.048782125350905294,-0.1627482882816445,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,71.42857142857143
-0.371285180621642,0.7888503272959083,-0.8588778843634729,-0.1769719881795425,0.5492102579429137,-0.39022407554790356,-0.9828863451967828,-0.10819039830449821,1.0376846218591675,1.2054653997731153,0.32490403233885823,0.8092384148131117,0.7710332028102275,0.3300073776183963,0.7148855051869909,0.8774927575016276,0.92681970838042,1.5130800740516377,1.3253485925813926,-0.11567742205456771,-0.414969073602906,0.9084745573879631,-0.649972875551804,-0.13498430406076073,0.24697426688968757,-0.16469578692001843,-0.6257826024693655,0.19867470913937169,-0.9699754533671583,-0.5167251135030904,0.4483535453148809,-1.0158816916674238,-0.3620234881749886,-0.24167930345985594,-0.07184490423936223,-0.14489242981009168,0.10187611644269536,-0.9368754517405812,-0.44110459113667927,-0.32344007939931196,0.0983007865022619,-0.5136565361046976,-0.20793315058968928,-0.2845821043782679,-1.2668935400380927,-0.3576711044970534,-1.4586520041247244,-0.41987871757624373,-0.39828378255542757,-0.12888180410191794,-0.6700960805961732,1.128135936669107,0.8175631893287751,0.9627575112761986,0.7291089927268563,-0.8660167735892842,1.4128532630787747,0.27222032599475426,-0.1907633158093046,-0.13711159127425845,-0.9861610818268354,1.2112058721503527,-0.3698423255876603,0.4786310811957916,0.6353149102559725,0.07323650229010308,0.7265418573935887,0.6973274626614895,0.7832615692343533,0.8426518415150578,-0.26949802829142505,1.1710614402041872,0.012669764652576737,0.8453171037704075,-0.7567627340403512,-0.26836938786749076,1.328483927406938,-0.635499316748327,2.2148480366127083,1.8439017197012382,-0.3490860005785436,0.39014719077375376,1.624369690645265,1.546387709098058,2.02941485466125,1.5780594617210557,0.06188301575990576,1.4495722212274598,-0.22108572647785885,-0.18885351219998617,1.3935179807857119,1.2227082708743224,1.5783920710735306,1.3556255502475318,1.094061102941558,-0.7061926156056273,1.4142135623730951,89.0
-0.371285180621642,0.7888503272959083,-0.8588778843634729,-0.1769719881795425,0.5492102579429137,-0.39022407554790356,-0.9828863451967828,-0.10819039830449821,1.0376846218591675,1.2054653997731153,0.32490403233885823,0.8092384148131117,0.7710332028102275,0.3300073776183963,0.7148855051869909,0.8774927575016276,0.92681970838042,1.5130800740516377,1.3253485925813926,-0.11567742205456771,-0.414969073602906,0.9084745573879631,-0.649972875551804,0.9443316349853016,1.3653228376511175,0.986026638752916,0.09298240694494486,1.1876650428089046,-0.4509764249660463,-0.355865839739915,1.6687859799582323,-0.8685403161945142,-0.11541657026551567,0.8952928993175276,1.0992885997872663,1.0819226503057005,0.9533360617535482,-0.7587151640958311,0.7811341207206695,0.48472077872795566,1.467985919822979,-0.32168732135276573,1.0479580341927806,-0.05054291999714293,0.5727629749708057,-0.3576711044970534,0.4627256504850004,-0.3642557107518163,-0.3304738916706941,-0.04873181656747988,-0.47677328343319036,1.5341915630477676,1.2833150499260098,1.3167407013882173,1.1630280885578725,-0.8024786109697641,1.8521182851129685,0.5677439927805291,-0.10348332057122296,0.12700947530253773,-0.9327937789150756,1.729870588183212,-0.3698423255876603,0.9503119426020342,1.0666985532977653,1.3071435029080263,1.0229604609563796,1.0993796025171327,1.2667773502809012,1.2803793216326291,1.564344249196515,1.1710614402041872,0.012669764652576737,0.8453171037704075,-0.7567627340403512,-0.26836938786749076,1.328483927406938,-0.635499316748327,2.2148480366127083,1.8439017197012382,-0.3490860005785436,0.39014719077375376,1.624369690645265,1.546387709098058,2.02941485466125,1.5780594617210557,0.06188301575990576,1.4495722212274598,-0.22108572647785885,-0.18885351219998617,1.3935179807857119,1.2227082708743224,1.5783920710735306,1.3556255502475318,1.094061102941558,-0.7061926156056273,1.4142135623730951,93.0
2.875127956472112,-0.9585185690099355,-1.2245170572956716,-0.6901870387070888,0.9446197288046173,-0.6445784339442976,-0.23003752544403658,1.0563580898051235,-0.9135234529049246,-0.557636194675535,1.326477443613527,-0.7710667219781014,0.28118258672427643,-1.5353794046221942,-0.5432344988711194,-0.7324514761242347,-0.4459293318266296,-0.0381457484465054,0.9646122437329845,-0.40714052854872546,2.8258127399925,0.18981515220098857,-1.4929117834939112,0.3830344876209738,-0.46882619719234314,-0.6000568266864371,1.1807171777317398,-0.8402646312811474,-1.3108668120890488,3.006291573606453,0.0313778703206619,-0.1236478068592485,-0.6542983538454749,-0.3771445394560634,-0.30569442839282707,0.30583149898954887,-0.9072615965183148,-1.14802838524547,1.0419646042034545,1.3914452132673027,1.0136202727425616,-0.5946671138226847,-0.5383243903188852,-0.3748406022936224,-0.3584211869472786,3.0667866880898473,0.29668066798786363,3.024774633622228,-0.629453865117019,-0.3935948581697389,-1.4620242821614187,-0.5152969927280132,0.3058747634717003,-0.8951809972529264,-0.6947102045283985,-1.224553548370861,0.018644698611392008,1.4651892406169844,-0.6832718603670508,1.2316476823192792,-0.1562995215489721,1.0981388885995906,3.058475090062789,1.1283955331329623,-0.45292613936759707,-0.8257528838743827,-0.9461059769964458,0.38807484268988246,-0.6401779097505059,-0.36476911451111177,0.6474231104525456,0.38502305677046317,-0.6355358319256325,2.033752429486543,0.14228893395803502,3.9370296913114027,-0.875912381711656,-1.0740897210753992,0.3150343546129124,-0.28870858921512593,3.9468144662531435,1.7315295002681907,-0.7748352519260129,-0.20756482390752679,1.6238205825893255,0.7759972390968088,-0.3159939838812973,-0.33176447027282513,-0.5401595571063693,-1.138681206096332,0.8280515793286746,1.6413441065586107,0.007408062727060972,-0.0475329292604605,1.094061102941558,-0.7061926156056273,-0.7071067811865475,13.06532663316583
2.875127956472112,-0.9585185690099355,-1.2245170572956716,-0.6901870387070888,0.9446197288046173,-0.6445784339442976,-0.23003752544403658,1.0563580898051235,-0.9135234529049246,-0.557636194675535,1.326477443613527,-0.7710667219781014,0.28118258672427643,-1.5353794046221942,-0.5432344988711194,-0.7324514761242347,-0.4459293318266296,-0.0381457484465054,0.9646122437329845,-0.40714052854872546,2.8258127399925,0.18981515220098857,-1.4929117834939112,0.06588012536685156,-0.5764114372848325,-0.7639023792867019,0.7115931622631937,-0.8637700462227881,-1.359258329888686,2.350938976793518,-0.1502920295730848,-0.31191734218574374,-0.6542983538454749,-0.5910370173448124,-0.5093698203974576,-0.03029679278362448,-0.9072615965183148,-1.14802838524547,0.5246148848987577,0.9197912893321984,0.5656232113389613,-0.6205215535199144,-0.7426901056152947,-0.4078620039699715,-0.9035045988017654,2.4624706070451015,-0.41494068557129177,2.7625518871642125,-0.6400216403198346,-0.4066805704202593,-1.4828822862509312,-0.5604979900985506,0.1582131736452099,-0.9049162110375197,-0.7662025956035315,-1.224553548370861,-0.057018175997368754,1.2656148162941234,-0.6832718603670508,1.032171632037503,-0.23520689085421675,0.9018353597114583,2.8192901540871755,0.8973681724441904,-0.5468327827508445,-1.2488067126576712,-0.9461059769964458,0.25136762158194215,-0.7312223981070969,-0.4528583713794926,-0.13850929418514274,-1.1870537100969838,-0.6355358319256325,0.40747251008551577,-0.49071683228572666,1.624060197763011,-0.875912381711656,-1.0740897210753992,-0.3233030425390191,-0.6628507486741371,1.7988642328373,0.18094077553150223,-0.8570937070998852,-0.8948278572484903,0.09157555476205446,-0.36396526022520936,-0.43226382992474427,-0.8880183070238433,-0.6313235087145149,-1.2984653041349694,-0.25764391146883686,-0.033199236178543666,-0.68794551473777,-0.7717437573936178,-0.9140257315714275,-0.7061926156056273,1.4142135623730951,37.634408602150536
